time,area,Unnamed: 0,tavg,tmin,tmax,prcp,wspd,pres
2021-05-21,Kameza,1092,21.9,16.7,27.1,,9.4,1020.1
2021-05-21,Chichiri,1092,21.9,16.7,27.1,,9.4,1020.1
2021-05-21,Chitawira,1092,21.9,16.7,27.1,,9.4,1020.1
2021-05-21,Namiwawa,1092,21.9,16.7,27.1,,9.4,1020.1
2021-05-21,Manja,1092,21.9,16.7,27.1,,9.4,1020.1
2021-05-21,Mount_Pleasant,1092,21.9,16.7,27.1,,9.4,1020.1
2021-05-21,Kanjedza,1092,21.9,16.7,27.1,,9.4,1020.1
2021-05-21,Mudi,1092,21.9,16.7,27.1,,9.4,1020.1
2021-05-21,Nyambadwe,1092,21.9,16.7,27.1,,9.4,1020.1
2021-05-21,Chigumula,1092,21.9,16.7,27.1,,9.4,1020.1
2021-05-21,BCA,1092,21.9,16.7,27.1,,9.4,1020.1
2021-05-21,Chiwembe,1092,21.9,16.7,27.1,,9.4,1020.1
2021-05-21,Angelogothere,1092,21.9,16.7,27.1,,9.4,1020.1
2021-05-21,Soche_Hill,1092,21.9,16.7,27.1,,9.4,1020.1
2021-05-21,Bvumbwe,1092,21.9,16.7,27.1,,9.4,1020.1
2021-05-21,Forestry_Kanjedza,1092,21.9,16.7,27.1,,9.4,1020.1
2021-05-22,Blantyre_CBD,1093,21.6,16.8,27.0,,10.3,1021.2
2021-05-22,Chilobwe,1093,21.6,16.8,27.0,,10.3,1021.2
2021-05-22,Ndirande,1093,21.6,16.8,27.0,,10.3,1021.2
2021-05-22,Machinjiri,1093,21.6,16.8,27.0,,10.3,1021.2
2021-05-22,Bangwe,1093,21.6,16.8,27.0,,10.3,1021.2
2021-05-22,Zingwangwa,1093,21.6,16.8,27.0,,10.3,1021.2
2021-05-22,Nancholi,1093,21.6,16.8,27.0,,10.3,1021.2
2021-05-22,Chilomoni,1093,21.6,16.8,27.0,,10.3,1021.2
2021-05-22,Mbayani,1093,21.6,16.8,27.0,,10.3,1021.2
2021-05-22,Chirimba,1093,21.6,16.8,27.0,,10.3,1021.2
2021-05-22,Limbe,1093,21.6,16.8,27.0,,10.3,1021.2
2021-05-22,South_Lunzu,1093,21.6,16.8,27.0,,10.3,1021.2
2021-05-22,Kameza,1093,21.6,16.8,27.0,,10.3,1021.2
2021-05-22,Chichiri,1093,21.6,16.8,27.0,,10.3,1021.2
2021-05-22,Chitawira,1093,21.6,16.8,27.0,,10.3,1021.2
2021-05-22,Namiwawa,1093,21.6,16.8,27.0,,10.3,1021.2
2021-05-22,Manja,1093,21.6,16.8,27.0,,10.3,1021.2
2021-05-22,Mount_Pleasant,1093,21.6,16.8,27.0,,10.3,1021.2
2021-05-22,Kanjedza,1093,21.6,16.8,27.0,,10.3,1021.2
2021-05-22,Mudi,1093,21.6,16.8,27.0,,10.3,1021.2
2021-05-22,Nyambadwe,1093,21.6,16.8,27.0,,10.3,1021.2
2021-05-22,Chigumula,1093,21.6,16.8,27.0,,10.3,1021.2
2021-05-22,BCA,1093,21.6,16.8,27.0,,10.3,1021.2
2021-05-22,Chiwembe,1093,21.6,16.8,27.0,,10.3,1021.2
2021-05-22,Angelogothere,1093,21.6,16.8,27.0,,10.3,1021.2
2021-05-22,Soche_Hill,1093,21.6,16.8,27.0,,10.3,1021.2
2021-05-22,Bvumbwe,1093,21.6,16.8,27.0,,10.3,1021.2
2021-05-22,Forestry_Kanjedza,1093,21.6,16.8,27.0,,10.3,1021.2
2021-05-23,Blantyre_CBD,1094,20.0,17.1,24.0,,10.3,1023.0
2021-05-23,Chilobwe,1094,20.0,17.1,24.0,,10.3,1023.0
2021-05-23,Ndirande,1094,20.0,17.1,24.0,,10.3,1023.0
2021-05-23,Machinjiri,1094,20.0,17.1,24.0,,10.3,1023.0
2021-05-23,Bangwe,1094,20.0,17.1,24.0,,10.3,1023.0
2021-05-23,Zingwangwa,1094,20.0,17.1,24.0,,10.3,1023.0
2021-05-23,Nancholi,1094,20.0,17.1,24.0,,10.3,1023.0
2021-05-23,Chilomoni,1094,20.0,17.1,24.0,,10.3,1023.0
2021-05-23,Mbayani,1094,20.0,17.1,24.0,,10.3,1023.0
2021-05-23,Chirimba,1094,20.0,17.1,24.0,,10.3,1023.0
2021-05-23,Limbe,1094,20.0,17.1,24.0,,10.3,1023.0
2021-05-23,South_Lunzu,1094,20.0,17.1,24.0,,10.3,1023.0
2021-05-23,Kameza,1094,20.0,17.1,24.0,,10.3,1023.0
2021-05-23,Chichiri,1094,20.0,17.1,24.0,,10.3,1023.0
2021-05-23,Chitawira,1094,20.0,17.1,24.0,,10.3,1023.0
2021-05-23,Namiwawa,1094,20.0,17.1,24.0,,10.3,1023.0
2021-05-23,Manja,1094,20.0,17.1,24.0,,10.3,1023.0
2021-05-23,Mount_Pleasant,1094,20.0,17.1,24.0,,10.3,1023.0
2021-05-23,Kanjedza,1094,20.0,17.1,24.0,,10.3,1023.0
2021-05-23,Mudi,1094,20.0,17.1,24.0,,10.3,1023.0
2021-05-23,Nyambadwe,1094,20.0,17.1,24.0,,10.3,1023.0
2021-05-23,Chigumula,1094,20.0,17.1,24.0,,10.3,1023.0
2021-05-23,BCA,1094,20.0,17.1,24.0,,10.3,1023.0
2021-05-23,Chiwembe,1094,20.0,17.1,24.0,,10.3,1023.0
2021-05-23,Angelogothere,1094,20.0,17.1,24.0,,10.3,1023.0
2021-05-23,Soche_Hill,1094,20.0,17.1,24.0,,10.3,1023.0
2021-05-23,Bvumbwe,1094,20.0,17.1,24.0,,10.3,1023.0
2021-05-23,Forestry_Kanjedza,1094,20.0,17.1,24.0,,10.3,1023.0
2021-05-24,Blantyre_CBD,1095,19.2,16.0,21.8,1.0,13.1,1024.5
2021-05-24,Chilobwe,1095,19.2,16.0,21.8,1.0,13.1,1024.5
2021-05-24,Ndirande,1095,19.2,16.0,21.8,1.0,13.1,1024.5
2021-05-24,Machinjiri,1095,19.2,16.0,21.8,1.0,13.1,1024.5
2021-05-24,Bangwe,1095,19.2,16.0,21.8,1.0,13.1,1024.5
2021-05-24,Zingwangwa,1095,19.2,16.0,21.8,1.0,13.1,1024.5
2021-05-24,Nancholi,1095,19.2,16.0,21.8,1.0,13.1,1024.5
2021-05-24,Chilomoni,1095,19.2,16.0,21.8,1.0,13.1,1024.5
2021-05-24,Mbayani,1095,19.2,16.0,21.8,1.0,13.1,1024.5
2021-05-24,Chirimba,1095,19.2,16.0,21.8,1.0,13.1,1024.5
2021-05-24,Limbe,1095,19.2,16.0,21.8,1.0,13.1,1024.5
2021-05-24,South_Lunzu,1095,19.2,16.0,21.8,1.0,13.1,1024.5
2021-05-24,Kameza,1095,19.2,16.0,21.8,1.0,13.1,1024.5
2021-05-24,Chichiri,1095,19.2,16.0,21.8,1.0,13.1,1024.5
2021-05-24,Chitawira,1095,19.2,16.0,21.8,1.0,13.1,1024.5
2021-05-24,Namiwawa,1095,19.2,16.0,21.8,1.0,13.1,1024.5
2021-05-24,Manja,1095,19.2,16.0,21.8,1.0,13.1,1024.5
2021-05-24,Mount_Pleasant,1095,19.2,16.0,21.8,1.0,13.1,1024.5
2021-05-24,Kanjedza,1095,19.2,16.0,21.8,1.0,13.1,1024.5
2021-05-24,Mudi,1095,19.2,16.0,21.8,1.0,13.1,1024.5
2021-05-24,Nyambadwe,1095,19.2,16.0,21.8,1.0,13.1,1024.5
2021-05-24,Chigumula,1095,19.2,16.0,21.8,1.0,13.1,1024.5
2021-05-24,BCA,1095,19.2,16.0,21.8,1.0,13.1,1024.5
2021-05-24,Chiwembe,1095,19.2,16.0,21.8,1.0,13.1,1024.5
2021-05-24,Angelogothere,1095,19.2,16.0,21.8,1.0,13.1,1024.5
2021-05-24,Soche_Hill,1095,19.2,16.0,21.8,1.0,13.1,1024.5
2021-05-24,Bvumbwe,1095,19.2,16.0,21.8,1.0,13.1,1024.5
2021-05-24,Forestry_Kanjedza,1095,19.2,16.0,21.8,1.0,13.1,1024.5
2021-05-25,Blantyre_CBD,1096,20.0,13.0,23.0,0.0,10.3,1023.8
2021-05-25,Chilobwe,1096,20.0,13.0,23.0,0.0,10.3,1023.8
2021-05-25,Ndirande,1096,20.0,13.0,23.0,0.0,10.3,1023.8
2021-05-25,Machinjiri,1096,20.0,13.0,23.0,0.0,10.3,1023.8
2021-05-25,Bangwe,1096,20.0,13.0,23.0,0.0,10.3,1023.8
2021-05-25,Zingwangwa,1096,20.0,13.0,23.0,0.0,10.3,1023.8
2021-05-25,Nancholi,1096,20.0,13.0,23.0,0.0,10.3,1023.8
2021-05-25,Chilomoni,1096,20.0,13.0,23.0,0.0,10.3,1023.8
2021-05-25,Mbayani,1096,20.0,13.0,23.0,0.0,10.3,1023.8
2021-05-25,Chirimba,1096,20.0,13.0,23.0,0.0,10.3,1023.8
2021-05-25,Limbe,1096,20.0,13.0,23.0,0.0,10.3,1023.8
2021-05-25,South_Lunzu,1096,20.0,13.0,23.0,0.0,10.3,1023.8
2021-05-25,Kameza,1096,20.0,13.0,23.0,0.0,10.3,1023.8
2021-05-25,Chichiri,1096,20.0,13.0,23.0,0.0,10.3,1023.8
2021-05-25,Chitawira,1096,20.0,13.0,23.0,0.0,10.3,1023.8
2021-05-25,Namiwawa,1096,20.0,13.0,23.0,0.0,10.3,1023.8
2021-05-25,Manja,1096,20.0,13.0,23.0,0.0,10.3,1023.8
2021-05-25,Mount_Pleasant,1096,20.0,13.0,23.0,0.0,10.3,1023.8
2021-05-25,Kanjedza,1096,20.0,13.0,23.0,0.0,10.3,1023.8
2021-05-25,Mudi,1096,20.0,13.0,23.0,0.0,10.3,1023.8
2021-05-25,Nyambadwe,1096,20.0,13.0,23.0,0.0,10.3,1023.8
2021-05-25,Chigumula,1096,20.0,13.0,23.0,0.0,10.3,1023.8
2021-05-25,BCA,1096,20.0,13.0,23.0,0.0,10.3,1023.8
2021-05-25,Chiwembe,1096,20.0,13.0,23.0,0.0,10.3,1023.8
2021-05-25,Angelogothere,1096,20.0,13.0,23.0,0.0,10.3,1023.8
2021-05-25,Soche_Hill,1096,20.0,13.0,23.0,0.0,10.3,1023.8
2021-05-25,Bvumbwe,1096,20.0,13.0,23.0,0.0,10.3,1023.8
2021-05-25,Forestry_Kanjedza,1096,20.0,13.0,23.0,0.0,10.3,1023.8
2021-05-26,Blantyre_CBD,1097,19.1,15.5,23.2,,6.8,1022.3
2021-05-26,Chilobwe,1097,19.1,15.5,23.2,,6.8,1022.3
2021-05-26,Ndirande,1097,19.1,15.5,23.2,,6.8,1022.3
2021-05-26,Machinjiri,1097,19.1,15.5,23.2,,6.8,1022.3
2021-05-26,Bangwe,1097,19.1,15.5,23.2,,6.8,1022.3
2021-05-26,Zingwangwa,1097,19.1,15.5,23.2,,6.8,1022.3
2021-05-26,Nancholi,1097,19.1,15.5,23.2,,6.8,1022.3
2021-05-26,Chilomoni,1097,19.1,15.5,23.2,,6.8,1022.3
2021-05-26,Mbayani,1097,19.1,15.5,23.2,,6.8,1022.3
2021-05-26,Chirimba,1097,19.1,15.5,23.2,,6.8,1022.3
2021-05-26,Limbe,1097,19.1,15.5,23.2,,6.8,1022.3
2021-05-26,South_Lunzu,1097,19.1,15.5,23.2,,6.8,1022.3
2021-05-26,Kameza,1097,19.1,15.5,23.2,,6.8,1022.3
2021-05-26,Chichiri,1097,19.1,15.5,23.2,,6.8,1022.3
2021-05-26,Chitawira,1097,19.1,15.5,23.2,,6.8,1022.3
2021-05-26,Namiwawa,1097,19.1,15.5,23.2,,6.8,1022.3
2021-05-26,Manja,1097,19.1,15.5,23.2,,6.8,1022.3
2021-05-26,Mount_Pleasant,1097,19.1,15.5,23.2,,6.8,1022.3
2021-05-26,Kanjedza,1097,19.1,15.5,23.2,,6.8,1022.3
2021-05-26,Mudi,1097,19.1,15.5,23.2,,6.8,1022.3
2021-05-26,Nyambadwe,1097,19.1,15.5,23.2,,6.8,1022.3
2021-05-26,Chigumula,1097,19.1,15.5,23.2,,6.8,1022.3
2021-05-26,BCA,1097,19.1,15.5,23.2,,6.8,1022.3
2021-05-26,Chiwembe,1097,19.1,15.5,23.2,,6.8,1022.3
2021-05-26,Angelogothere,1097,19.1,15.5,23.2,,6.8,1022.3
2021-05-26,Soche_Hill,1097,19.1,15.5,23.2,,6.8,1022.3
2021-05-26,Bvumbwe,1097,19.1,15.5,23.2,,6.8,1022.3
2021-05-26,Forestry_Kanjedza,1097,19.1,15.5,23.2,,6.8,1022.3
2021-05-27,Blantyre_CBD,1098,19.2,14.0,24.0,,7.2,1021.5
2021-05-27,Chilobwe,1098,19.2,14.0,24.0,,7.2,1021.5
2021-05-27,Ndirande,1098,19.2,14.0,24.0,,7.2,1021.5
2021-05-27,Machinjiri,1098,19.2,14.0,24.0,,7.2,1021.5
2021-05-27,Bangwe,1098,19.2,14.0,24.0,,7.2,1021.5
2021-05-27,Zingwangwa,1098,19.2,14.0,24.0,,7.2,1021.5
2021-05-27,Nancholi,1098,19.2,14.0,24.0,,7.2,1021.5
2021-05-27,Chilomoni,1098,19.2,14.0,24.0,,7.2,1021.5
2021-05-27,Mbayani,1098,19.2,14.0,24.0,,7.2,1021.5
2021-05-27,Chirimba,1098,19.2,14.0,24.0,,7.2,1021.5
2021-05-27,Limbe,1098,19.2,14.0,24.0,,7.2,1021.5
2021-05-27,South_Lunzu,1098,19.2,14.0,24.0,,7.2,1021.5
2021-05-27,Kameza,1098,19.2,14.0,24.0,,7.2,1021.5
2021-05-27,Chichiri,1098,19.2,14.0,24.0,,7.2,1021.5
2021-05-27,Chitawira,1098,19.2,14.0,24.0,,7.2,1021.5
2021-05-27,Namiwawa,1098,19.2,14.0,24.0,,7.2,1021.5
2021-05-27,Manja,1098,19.2,14.0,24.0,,7.2,1021.5
2021-05-27,Mount_Pleasant,1098,19.2,14.0,24.0,,7.2,1021.5
2021-05-27,Kanjedza,1098,19.2,14.0,24.0,,7.2,1021.5
2021-05-27,Mudi,1098,19.2,14.0,24.0,,7.2,1021.5
2021-05-27,Nyambadwe,1098,19.2,14.0,24.0,,7.2,1021.5
2021-05-27,Chigumula,1098,19.2,14.0,24.0,,7.2,1021.5
2021-05-27,BCA,1098,19.2,14.0,24.0,,7.2,1021.5
2021-05-27,Chiwembe,1098,19.2,14.0,24.0,,7.2,1021.5
2021-05-27,Angelogothere,1098,19.2,14.0,24.0,,7.2,1021.5
2021-05-27,Soche_Hill,1098,19.2,14.0,24.0,,7.2,1021.5
2021-05-27,Bvumbwe,1098,19.2,14.0,24.0,,7.2,1021.5
2021-05-27,Forestry_Kanjedza,1098,19.2,14.0,24.0,,7.2,1021.5
2021-05-28,Blantyre_CBD,1099,20.1,15.0,25.3,,7.2,1020.5
2021-05-28,Chilobwe,1099,20.1,15.0,25.3,,7.2,1020.5
2021-05-28,Ndirande,1099,20.1,15.0,25.3,,7.2,1020.5
2021-05-28,Machinjiri,1099,20.1,15.0,25.3,,7.2,1020.5
2021-05-28,Bangwe,1099,20.1,15.0,25.3,,7.2,1020.5
2021-05-28,Zingwangwa,1099,20.1,15.0,25.3,,7.2,1020.5
2021-05-28,Nancholi,1099,20.1,15.0,25.3,,7.2,1020.5
2021-05-28,Chilomoni,1099,20.1,15.0,25.3,,7.2,1020.5
2021-05-28,Mbayani,1099,20.1,15.0,25.3,,7.2,1020.5
2021-05-28,Chirimba,1099,20.1,15.0,25.3,,7.2,1020.5
2021-05-28,Limbe,1099,20.1,15.0,25.3,,7.2,1020.5
2021-05-28,South_Lunzu,1099,20.1,15.0,25.3,,7.2,1020.5
2021-05-28,Kameza,1099,20.1,15.0,25.3,,7.2,1020.5
2021-05-28,Chichiri,1099,20.1,15.0,25.3,,7.2,1020.5
2021-05-28,Chitawira,1099,20.1,15.0,25.3,,7.2,1020.5
2021-05-28,Namiwawa,1099,20.1,15.0,25.3,,7.2,1020.5
2021-05-28,Manja,1099,20.1,15.0,25.3,,7.2,1020.5
2021-05-28,Mount_Pleasant,1099,20.1,15.0,25.3,,7.2,1020.5
2021-05-28,Kanjedza,1099,20.1,15.0,25.3,,7.2,1020.5
2021-05-28,Mudi,1099,20.1,15.0,25.3,,7.2,1020.5
2021-05-28,Nyambadwe,1099,20.1,15.0,25.3,,7.2,1020.5
2021-05-28,Chigumula,1099,20.1,15.0,25.3,,7.2,1020.5
2021-05-28,BCA,1099,20.1,15.0,25.3,,7.2,1020.5
2021-05-28,Chiwembe,1099,20.1,15.0,25.3,,7.2,1020.5
2021-05-28,Angelogothere,1099,20.1,15.0,25.3,,7.2,1020.5
2021-05-28,Soche_Hill,1099,20.1,15.0,25.3,,7.2,1020.5
2021-05-28,Bvumbwe,1099,20.1,15.0,25.3,,7.2,1020.5
2021-05-28,Forestry_Kanjedza,1099,20.1,15.0,25.3,,7.2,1020.5
2021-05-29,Blantyre_CBD,1100,21.3,15.0,27.3,,8.7,1018.8
2021-05-29,Chilobwe,1100,21.3,15.0,27.3,,8.7,1018.8
2021-05-29,Ndirande,1100,21.3,15.0,27.3,,8.7,1018.8
2021-05-29,Machinjiri,1100,21.3,15.0,27.3,,8.7,1018.8
2021-05-29,Bangwe,1100,21.3,15.0,27.3,,8.7,1018.8
2021-05-29,Zingwangwa,1100,21.3,15.0,27.3,,8.7,1018.8
2021-05-29,Nancholi,1100,21.3,15.0,27.3,,8.7,1018.8
2021-05-29,Chilomoni,1100,21.3,15.0,27.3,,8.7,1018.8
2021-05-29,Mbayani,1100,21.3,15.0,27.3,,8.7,1018.8
2021-05-29,Chirimba,1100,21.3,15.0,27.3,,8.7,1018.8
2021-05-29,Limbe,1100,21.3,15.0,27.3,,8.7,1018.8
2021-05-29,South_Lunzu,1100,21.3,15.0,27.3,,8.7,1018.8
2021-05-29,Kameza,1100,21.3,15.0,27.3,,8.7,1018.8
2021-05-29,Chichiri,1100,21.3,15.0,27.3,,8.7,1018.8
2021-05-29,Chitawira,1100,21.3,15.0,27.3,,8.7,1018.8
2021-05-29,Namiwawa,1100,21.3,15.0,27.3,,8.7,1018.8
2021-05-29,Manja,1100,21.3,15.0,27.3,,8.7,1018.8
2021-05-29,Mount_Pleasant,1100,21.3,15.0,27.3,,8.7,1018.8
2021-05-29,Kanjedza,1100,21.3,15.0,27.3,,8.7,1018.8
2021-05-29,Mudi,1100,21.3,15.0,27.3,,8.7,1018.8
2021-05-29,Nyambadwe,1100,21.3,15.0,27.3,,8.7,1018.8
2021-05-29,Chigumula,1100,21.3,15.0,27.3,,8.7,1018.8
2021-05-29,BCA,1100,21.3,15.0,27.3,,8.7,1018.8
2021-05-29,Chiwembe,1100,21.3,15.0,27.3,,8.7,1018.8
2021-05-29,Angelogothere,1100,21.3,15.0,27.3,,8.7,1018.8
2021-05-29,Soche_Hill,1100,21.3,15.0,27.3,,8.7,1018.8
2021-05-29,Bvumbwe,1100,21.3,15.0,27.3,,8.7,1018.8
2021-05-29,Forestry_Kanjedza,1100,21.3,15.0,27.3,,8.7,1018.8
2021-05-30,Blantyre_CBD,1101,22.2,15.9,27.9,,9.6,1018.1
2021-05-30,Chilobwe,1101,22.2,15.9,27.9,,9.6,1018.1
2021-05-30,Ndirande,1101,22.2,15.9,27.9,,9.6,1018.1
2021-05-30,Machinjiri,1101,22.2,15.9,27.9,,9.6,1018.1
2021-05-30,Bangwe,1101,22.2,15.9,27.9,,9.6,1018.1
2021-05-30,Zingwangwa,1101,22.2,15.9,27.9,,9.6,1018.1
2021-05-30,Nancholi,1101,22.2,15.9,27.9,,9.6,1018.1
2021-05-30,Chilomoni,1101,22.2,15.9,27.9,,9.6,1018.1
2021-05-30,Mbayani,1101,22.2,15.9,27.9,,9.6,1018.1
2021-05-30,Chirimba,1101,22.2,15.9,27.9,,9.6,1018.1
2021-05-30,Limbe,1101,22.2,15.9,27.9,,9.6,1018.1
2021-05-30,South_Lunzu,1101,22.2,15.9,27.9,,9.6,1018.1
2021-05-30,Kameza,1101,22.2,15.9,27.9,,9.6,1018.1
2021-05-30,Chichiri,1101,22.2,15.9,27.9,,9.6,1018.1
2021-05-30,Chitawira,1101,22.2,15.9,27.9,,9.6,1018.1
2021-05-30,Namiwawa,1101,22.2,15.9,27.9,,9.6,1018.1
2021-05-30,Manja,1101,22.2,15.9,27.9,,9.6,1018.1
2021-05-30,Mount_Pleasant,1101,22.2,15.9,27.9,,9.6,1018.1
2021-05-30,Kanjedza,1101,22.2,15.9,27.9,,9.6,1018.1
2021-05-30,Mudi,1101,22.2,15.9,27.9,,9.6,1018.1
2021-05-30,Nyambadwe,1101,22.2,15.9,27.9,,9.6,1018.1
2021-05-30,Chigumula,1101,22.2,15.9,27.9,,9.6,1018.1
2021-05-30,BCA,1101,22.2,15.9,27.9,,9.6,1018.1
2021-05-30,Chiwembe,1101,22.2,15.9,27.9,,9.6,1018.1
2021-05-30,Angelogothere,1101,22.2,15.9,27.9,,9.6,1018.1
2021-05-30,Soche_Hill,1101,22.2,15.9,27.9,,9.6,1018.1
2021-05-30,Bvumbwe,1101,22.2,15.9,27.9,,9.6,1018.1
2021-05-30,Forestry_Kanjedza,1101,22.2,15.9,27.9,,9.6,1018.1
2021-05-31,Blantyre_CBD,1102,22.3,16.0,28.0,,8.4,1019.4
2021-05-31,Chilobwe,1102,22.3,16.0,28.0,,8.4,1019.4
2021-05-31,Ndirande,1102,22.3,16.0,28.0,,8.4,1019.4
2021-05-31,Machinjiri,1102,22.3,16.0,28.0,,8.4,1019.4
2021-05-31,Bangwe,1102,22.3,16.0,28.0,,8.4,1019.4
2021-05-31,Zingwangwa,1102,22.3,16.0,28.0,,8.4,1019.4
2021-05-31,Nancholi,1102,22.3,16.0,28.0,,8.4,1019.4
2021-05-31,Chilomoni,1102,22.3,16.0,28.0,,8.4,1019.4
2021-05-31,Mbayani,1102,22.3,16.0,28.0,,8.4,1019.4
2021-05-31,Chirimba,1102,22.3,16.0,28.0,,8.4,1019.4
2021-05-31,Limbe,1102,22.3,16.0,28.0,,8.4,1019.4
2021-05-31,South_Lunzu,1102,22.3,16.0,28.0,,8.4,1019.4
2021-05-31,Kameza,1102,22.3,16.0,28.0,,8.4,1019.4
2021-05-31,Chichiri,1102,22.3,16.0,28.0,,8.4,1019.4
2021-05-31,Chitawira,1102,22.3,16.0,28.0,,8.4,1019.4
2021-05-31,Namiwawa,1102,22.3,16.0,28.0,,8.4,1019.4
2021-05-31,Manja,1102,22.3,16.0,28.0,,8.4,1019.4
2021-05-31,Mount_Pleasant,1102,22.3,16.0,28.0,,8.4,1019.4
2021-05-31,Kanjedza,1102,22.3,16.0,28.0,,8.4,1019.4
2021-05-31,Mudi,1102,22.3,16.0,28.0,,8.4,1019.4
2021-05-31,Nyambadwe,1102,22.3,16.0,28.0,,8.4,1019.4
2021-05-31,Chigumula,1102,22.3,16.0,28.0,,8.4,1019.4
2021-05-31,BCA,1102,22.3,16.0,28.0,,8.4,1019.4
2021-05-31,Chiwembe,1102,22.3,16.0,28.0,,8.4,1019.4
2021-05-31,Angelogothere,1102,22.3,16.0,28.0,,8.4,1019.4
2021-05-31,Soche_Hill,1102,22.3,16.0,28.0,,8.4,1019.4
2021-05-31,Bvumbwe,1102,22.3,16.0,28.0,,8.4,1019.4
2021-05-31,Forestry_Kanjedza,1102,22.3,16.0,28.0,,8.4,1019.4
2021-06-01,Blantyre_CBD,1103,22.1,17.9,26.5,,10.0,1018.0
2021-06-01,Chilobwe,1103,22.1,17.9,26.5,,10.0,1018.0
2021-06-01,Ndirande,1103,22.1,17.9,26.5,,10.0,1018.0
2021-06-01,Machinjiri,1103,22.1,17.9,26.5,,10.0,1018.0
2021-06-01,Bangwe,1103,22.1,17.9,26.5,,10.0,1018.0
2021-06-01,Zingwangwa,1103,22.1,17.9,26.5,,10.0,1018.0
2021-06-01,Nancholi,1103,22.1,17.9,26.5,,10.0,1018.0
2021-06-01,Chilomoni,1103,22.1,17.9,26.5,,10.0,1018.0
2021-06-01,Mbayani,1103,22.1,17.9,26.5,,10.0,1018.0
2021-06-01,Chirimba,1103,22.1,17.9,26.5,,10.0,1018.0
2021-06-01,Limbe,1103,22.1,17.9,26.5,,10.0,1018.0
2021-06-01,South_Lunzu,1103,22.1,17.9,26.5,,10.0,1018.0
2021-06-01,Kameza,1103,22.1,17.9,26.5,,10.0,1018.0
2021-06-01,Chichiri,1103,22.1,17.9,26.5,,10.0,1018.0
2021-06-01,Chitawira,1103,22.1,17.9,26.5,,10.0,1018.0
2021-06-01,Namiwawa,1103,22.1,17.9,26.5,,10.0,1018.0
2021-06-01,Manja,1103,22.1,17.9,26.5,,10.0,1018.0
2021-06-01,Mount_Pleasant,1103,22.1,17.9,26.5,,10.0,1018.0
2021-06-01,Kanjedza,1103,22.1,17.9,26.5,,10.0,1018.0
2021-06-01,Mudi,1103,22.1,17.9,26.5,,10.0,1018.0
2021-06-01,Nyambadwe,1103,22.1,17.9,26.5,,10.0,1018.0
2021-06-01,Chigumula,1103,22.1,17.9,26.5,,10.0,1018.0
2021-06-01,BCA,1103,22.1,17.9,26.5,,10.0,1018.0
2021-06-01,Chiwembe,1103,22.1,17.9,26.5,,10.0,1018.0
2021-06-01,Angelogothere,1103,22.1,17.9,26.5,,10.0,1018.0
2021-06-01,Soche_Hill,1103,22.1,17.9,26.5,,10.0,1018.0
2021-06-01,Bvumbwe,1103,22.1,17.9,26.5,,10.0,1018.0
2021-06-01,Forestry_Kanjedza,1103,22.1,17.9,26.5,,10.0,1018.0
2021-06-02,Blantyre_CBD,1104,23.0,18.0,27.0,,11.8,1017.9
2021-06-02,Chilobwe,1104,23.0,18.0,27.0,,11.8,1017.9
2021-06-02,Ndirande,1104,23.0,18.0,27.0,,11.8,1017.9
2021-06-02,Machinjiri,1104,23.0,18.0,27.0,,11.8,1017.9
2021-06-02,Bangwe,1104,23.0,18.0,27.0,,11.8,1017.9
2021-06-02,Zingwangwa,1104,23.0,18.0,27.0,,11.8,1017.9
2021-06-02,Nancholi,1104,23.0,18.0,27.0,,11.8,1017.9
2021-06-02,Chilomoni,1104,23.0,18.0,27.0,,11.8,1017.9
2021-06-02,Mbayani,1104,23.0,18.0,27.0,,11.8,1017.9
2021-06-02,Chirimba,1104,23.0,18.0,27.0,,11.8,1017.9
2021-06-02,Limbe,1104,23.0,18.0,27.0,,11.8,1017.9
2021-06-02,South_Lunzu,1104,23.0,18.0,27.0,,11.8,1017.9
2021-06-02,Kameza,1104,23.0,18.0,27.0,,11.8,1017.9
2021-06-02,Chichiri,1104,23.0,18.0,27.0,,11.8,1017.9
2021-06-02,Chitawira,1104,23.0,18.0,27.0,,11.8,1017.9
2021-06-02,Namiwawa,1104,23.0,18.0,27.0,,11.8,1017.9
2021-06-02,Manja,1104,23.0,18.0,27.0,,11.8,1017.9
2021-06-02,Mount_Pleasant,1104,23.0,18.0,27.0,,11.8,1017.9
2021-06-02,Kanjedza,1104,23.0,18.0,27.0,,11.8,1017.9
2021-06-02,Mudi,1104,23.0,18.0,27.0,,11.8,1017.9
2021-06-02,Nyambadwe,1104,23.0,18.0,27.0,,11.8,1017.9
2021-06-02,Chigumula,1104,23.0,18.0,27.0,,11.8,1017.9
2021-06-02,BCA,1104,23.0,18.0,27.0,,11.8,1017.9
2021-06-02,Chiwembe,1104,23.0,18.0,27.0,,11.8,1017.9
2021-06-02,Angelogothere,1104,23.0,18.0,27.0,,11.8,1017.9
2021-06-02,Soche_Hill,1104,23.0,18.0,27.0,,11.8,1017.9
2021-06-02,Bvumbwe,1104,23.0,18.0,27.0,,11.8,1017.9
2021-06-02,Forestry_Kanjedza,1104,23.0,18.0,27.0,,11.8,1017.9
2021-06-03,Blantyre_CBD,1105,22.8,19.4,27.7,,8.9,1018.0
2021-06-03,Chilobwe,1105,22.8,19.4,27.7,,8.9,1018.0
