time,area,flood_risk_probability
2022-08-26,Blantyre_CBD,0.0228402613014147
2022-08-27,Blantyre_CBD,0.0228402613014147
2022-08-28,Blantyre_CBD,0.0228402613014147
2022-08-29,Blantyre_CBD,0.0228402613014147
2022-08-30,Blantyre_CBD,0.0228402613014147
2022-08-31,Blantyre_CBD,0.0228402613014147
2022-09-01,Blantyre_CBD,0.027280199491793014
2022-09-02,Blantyre_CBD,0.0228402613014147
2022-09-03,Blantyre_CBD,0.0228402613014147
2022-09-04,Blantyre_CBD,0.0228402613014147
2022-09-05,Blantyre_CBD,0.0228402613014147
2022-09-06,Blantyre_CBD,0.0228402613014147
2022-09-07,Blantyre_CBD,0.0228402613014147
2022-09-08,Blantyre_CBD,0.0228402613014147
2022-09-09,Blantyre_CBD,0.0228402613014147
2022-09-10,Blantyre_CBD,0.0228402613014147
2022-09-11,Blantyre_CBD,0.0228402613014147
2022-09-12,Blantyre_CBD,0.0228402613014147
2022-09-13,Blantyre_CBD,0.0228402613014147
2022-09-14,Blantyre_CBD,0.0228402613014147
2022-09-15,Blantyre_CBD,0.0228402613014147
2022-09-16,Blantyre_CBD,0.0228402613014147
2022-09-17,Blantyre_CBD,0.0228402613014147
2022-09-18,Blantyre_CBD,0.0228402613014147
2022-09-19,Blantyre_CBD,0.0228402613014147
2022-09-20,Blantyre_CBD,0.0228402613014147
2022-09-21,Blantyre_CBD,0.0228402613014147
2022-09-22,Blantyre_CBD,0.0228402613014147
2022-09-23,Blantyre_CBD,0.0228402613014147
2022-09-24,Blantyre_CBD,0.0228402613014147
2022-09-25,Blantyre_CBD,0.0228402613014147
2022-09-26,Blantyre_CBD,0.0228402613014147
2022-09-27,Blantyre_CBD,0.0228402613014147
2022-09-28,Blantyre_CBD,0.0228402613014147
2022-09-29,Blantyre_CBD,0.0228402613014147
2022-09-30,Blantyre_CBD,0.0228402613014147
2022-10-01,Blantyre_CBD,0.0228402613014147
2022-10-02,Blantyre_CBD,0.0228402613014147
2022-10-03,Blantyre_CBD,0.0228402613014147
2022-10-04,Blantyre_CBD,0.0228402613014147
2022-10-05,Blantyre_CBD,0.0228402613014147
2022-10-06,Blantyre_CBD,0.0228402613014147
2022-10-07,Blantyre_CBD,0.0228402613014147
2022-10-08,Blantyre_CBD,0.0228402613014147
2022-10-09,Blantyre_CBD,0.0228402613014147
2022-10-10,Blantyre_CBD,0.0228402613014147
2022-10-11,Blantyre_CBD,0.0228402613014147
2022-10-12,Blantyre_CBD,0.0228402613014147
2022-10-13,Blantyre_CBD,0.0228402613014147
2022-10-14,Blantyre_CBD,0.0228402613014147
2022-10-15,Blantyre_CBD,0.0228402613014147
2022-10-16,Blantyre_CBD,0.0228402613014147
2022-10-17,Blantyre_CBD,0.0228402613014147
2022-10-18,Blantyre_CBD,0.0228402613014147
2022-10-19,Blantyre_CBD,0.0228402613014147
2022-10-20,Blantyre_CBD,0.0228402613014147
2022-10-21,Blantyre_CBD,0.0228402613014147
2022-10-22,Blantyre_CBD,0.0228402613014147
2022-10-23,Blantyre_CBD,0.0228402613014147
2022-10-24,Blantyre_CBD,0.0228402613014147
2022-10-25,Blantyre_CBD,0.0228402613014147
2022-10-26,Blantyre_CBD,0.0228402613014147
2022-10-27,Blantyre_CBD,0.0228402613014147
2022-10-28,Blantyre_CBD,0.0228402613014147
2022-10-29,Blantyre_CBD,0.0228402613014147
2022-10-30,Blantyre_CBD,0.0228402613014147
2022-10-31,Blantyre_CBD,0.0228402613014147
2022-11-01,Blantyre_CBD,0.005552868565901174
2022-11-02,Blantyre_CBD,0.0228402613014147
2022-11-03,Blantyre_CBD,0.0228402613014147
2022-11-04,Blantyre_CBD,0.0228402613014147
2022-11-05,Blantyre_CBD,0.0228402613014147
2022-11-06,Blantyre_CBD,0.0228402613014147
2022-11-07,Blantyre_CBD,0.0228402613014147
2022-11-08,Blantyre_CBD,0.0228402613014147
2022-11-09,Blantyre_CBD,0.0228402613014147
2022-11-10,Blantyre_CBD,0.0228402613014147
2022-11-11,Blantyre_CBD,0.0228402613014147
2022-11-12,Blantyre_CBD,0.0228402613014147
2022-11-13,Blantyre_CBD,0.0228402613014147
2022-11-14,Blantyre_CBD,0.0228402613014147
2022-11-15,Blantyre_CBD,0.0228402613014147
2022-11-16,Blantyre_CBD,0.0228402613014147
2022-11-17,Blantyre_CBD,0.0228402613014147
2022-11-18,Blantyre_CBD,0.0228402613014147
2022-11-19,Blantyre_CBD,0.0228402613014147
2022-11-20,Blantyre_CBD,0.0228402613014147
2022-11-21,Blantyre_CBD,0.0228402613014147
2022-11-22,Blantyre_CBD,0.0228402613014147
2022-11-23,Blantyre_CBD,0.0228402613014147
2022-11-24,Blantyre_CBD,0.0228402613014147
2022-11-25,Blantyre_CBD,0.0228402613014147
2022-11-26,Blantyre_CBD,0.0228402613014147
2022-11-27,Blantyre_CBD,0.0228402613014147
2022-11-28,Blantyre_CBD,0.0228402613014147
2022-11-29,Blantyre_CBD,0.0228402613014147
2022-11-30,Blantyre_CBD,0.0228402613014147
2022-12-01,Blantyre_CBD,0.018115056377377425
2022-12-02,Blantyre_CBD,0.0228402613014147
2022-12-03,Blantyre_CBD,0.0228402613014147
2022-12-04,Blantyre_CBD,0.0228402613014147
2022-12-05,Blantyre_CBD,0.0228402613014147
2022-12-06,Blantyre_CBD,0.0228402613014147
2022-12-07,Blantyre_CBD,0.0228402613014147
2022-12-08,Blantyre_CBD,0.0228402613014147
2022-12-09,Blantyre_CBD,0.0228402613014147
2022-12-10,Blantyre_CBD,0.0228402613014147
2022-12-11,Blantyre_CBD,0.0228402613014147
2022-12-12,Blantyre_CBD,0.0228402613014147
2022-12-13,Blantyre_CBD,0.0228402613014147
2022-12-14,Blantyre_CBD,0.0228402613014147
2022-12-15,Blantyre_CBD,0.0228402613014147
2022-12-16,Blantyre_CBD,0.0228402613014147
2022-12-17,Blantyre_CBD,0.0228402613014147
2022-12-18,Blantyre_CBD,0.0228402613014147
2022-12-19,Blantyre_CBD,0.0228402613014147
2022-12-20,Blantyre_CBD,0.0228402613014147
2022-12-21,Blantyre_CBD,0.0228402613014147
2022-12-22,Blantyre_CBD,0.0228402613014147
2022-12-23,Blantyre_CBD,0.0228402613014147
2022-12-24,Blantyre_CBD,0.0228402613014147
2022-12-25,Blantyre_CBD,0.0228402613014147
2022-12-26,Blantyre_CBD,0.0228402613014147
2022-12-27,Blantyre_CBD,0.0228402613014147
2022-12-28,Blantyre_CBD,0.0228402613014147
2022-12-29,Blantyre_CBD,0.0228402613014147
2022-12-30,Blantyre_CBD,0.0228402613014147
2022-12-31,Blantyre_CBD,0.0228402613014147
2023-01-01,Blantyre_CBD,0.015818763814510108
2023-01-02,Blantyre_CBD,0.0228402613014147
2023-01-03,Blantyre_CBD,0.0228402613014147
2023-01-04,Blantyre_CBD,0.0228402613014147
2023-01-05,Blantyre_CBD,0.0228402613014147
2023-01-06,Blantyre_CBD,0.0228402613014147
2023-01-07,Blantyre_CBD,0.0228402613014147
2023-01-08,Blantyre_CBD,0.0228402613014147
2023-01-09,Blantyre_CBD,0.0228402613014147
2023-01-10,Blantyre_CBD,0.0228402613014147
2023-01-11,Blantyre_CBD,0.0228402613014147
2023-01-12,Blantyre_CBD,0.0228402613014147
2023-01-13,Blantyre_CBD,0.0228402613014147
2023-01-14,Blantyre_CBD,0.0228402613014147
2023-01-15,Blantyre_CBD,0.0228402613014147
2023-01-16,Blantyre_CBD,0.0228402613014147
2023-01-17,Blantyre_CBD,0.0228402613014147
2023-01-18,Blantyre_CBD,0.0228402613014147
2023-01-19,Blantyre_CBD,0.0228402613014147
2023-01-20,Blantyre_CBD,0.0228402613014147
2023-01-21,Blantyre_CBD,0.0228402613014147
2023-01-22,Blantyre_CBD,0.0228402613014147
2023-01-23,Blantyre_CBD,0.0228402613014147
2023-01-24,Blantyre_CBD,0.0228402613014147
2023-01-25,Blantyre_CBD,0.0228402613014147
2023-01-26,Blantyre_CBD,0.0228402613014147
2023-01-27,Blantyre_CBD,0.0228402613014147
2023-01-28,Blantyre_CBD,0.0228402613014147
2023-01-29,Blantyre_CBD,0.0228402613014147
2023-01-30,Blantyre_CBD,0.0228402613014147
2023-01-31,Blantyre_CBD,0.0228402613014147
2023-02-01,Blantyre_CBD,0.03273037659277324
2023-02-02,Blantyre_CBD,0.0228402613014147
2023-02-03,Blantyre_CBD,0.0228402613014147
2023-02-04,Blantyre_CBD,0.0228402613014147
2023-02-05,Blantyre_CBD,0.0228402613014147
2023-02-06,Blantyre_CBD,0.0228402613014147
2023-02-07,Blantyre_CBD,0.0228402613014147
2023-02-08,Blantyre_CBD,0.0228402613014147
2023-02-09,Blantyre_CBD,0.0228402613014147
2023-02-10,Blantyre_CBD,0.0228402613014147
2023-02-11,Blantyre_CBD,0.0228402613014147
2023-02-12,Blantyre_CBD,0.0228402613014147
2023-02-13,Blantyre_CBD,0.0228402613014147
2023-02-14,Blantyre_CBD,0.0228402613014147
2023-02-15,Blantyre_CBD,0.0228402613014147
2023-02-16,Blantyre_CBD,0.0228402613014147
2023-02-17,Blantyre_CBD,0.0228402613014147
2023-02-18,Blantyre_CBD,0.0228402613014147
2023-02-19,Blantyre_CBD,0.0228402613014147
2023-02-20,Blantyre_CBD,0.0228402613014147
2023-02-21,Blantyre_CBD,0.0228402613014147
2023-02-22,Blantyre_CBD,0.0228402613014147
2023-02-23,Blantyre_CBD,0.0228402613014147
2023-02-24,Blantyre_CBD,0.0228402613014147
2023-02-25,Blantyre_CBD,0.0228402613014147
2023-02-26,Blantyre_CBD,0.0228402613014147
2023-02-27,Blantyre_CBD,0.0228402613014147
2023-02-28,Blantyre_CBD,0.0228402613014147
2023-03-01,Blantyre_CBD,0.023615846483675453
2023-03-02,Blantyre_CBD,0.0228402613014147
2023-03-03,Blantyre_CBD,0.0228402613014147
2023-03-04,Blantyre_CBD,0.0228402613014147
2023-03-05,Blantyre_CBD,0.0228402613014147
2023-03-06,Blantyre_CBD,0.0228402613014147
2023-03-07,Blantyre_CBD,0.0228402613014147
2023-03-08,Blantyre_CBD,0.0228402613014147
2023-03-09,Blantyre_CBD,0.0228402613014147
2023-03-10,Blantyre_CBD,0.0228402613014147
2023-03-11,Blantyre_CBD,0.0228402613014147
2023-03-12,Blantyre_CBD,0.0228402613014147
2023-03-13,Blantyre_CBD,0.0228402613014147
2023-03-14,Blantyre_CBD,0.0228402613014147
2023-03-15,Blantyre_CBD,0.0228402613014147
2023-03-16,Blantyre_CBD,0.0228402613014147
2023-03-17,Blantyre_CBD,0.0228402613014147
2023-03-18,Blantyre_CBD,0.0228402613014147
2023-03-19,Blantyre_CBD,0.0228402613014147
2023-03-20,Blantyre_CBD,0.0228402613014147
2023-03-21,Blantyre_CBD,0.0228402613014147
2023-03-22,Blantyre_CBD,0.0228402613014147
2023-03-23,Blantyre_CBD,0.0228402613014147
2023-03-24,Blantyre_CBD,0.0228402613014147
2023-03-25,Blantyre_CBD,0.0228402613014147
2023-03-26,Blantyre_CBD,0.0228402613014147
2023-03-27,Blantyre_CBD,0.0228402613014147
2023-03-28,Blantyre_CBD,0.0228402613014147
2023-03-29,Blantyre_CBD,0.0228402613014147
2023-03-30,Blantyre_CBD,0.0228402613014147
2023-03-31,Blantyre_CBD,0.0228402613014147
2023-04-01,Blantyre_CBD,0.05596569236107968
2023-04-02,Blantyre_CBD,0.0228402613014147
2023-04-03,Blantyre_CBD,0.0228402613014147
2023-04-04,Blantyre_CBD,0.0228402613014147
2023-04-05,Blantyre_CBD,0.0228402613014147
2023-04-06,Blantyre_CBD,0.0228402613014147
2023-04-07,Blantyre_CBD,0.0228402613014147
2023-04-08,Blantyre_CBD,0.0228402613014147
2023-04-09,Blantyre_CBD,0.0228402613014147
2023-04-10,Blantyre_CBD,0.0228402613014147
2023-04-11,Blantyre_CBD,0.0228402613014147
2023-04-12,Blantyre_CBD,0.0228402613014147
2023-04-13,Blantyre_CBD,0.0228402613014147
2023-04-14,Blantyre_CBD,0.0228402613014147
2023-04-15,Blantyre_CBD,0.0228402613014147
2023-04-16,Blantyre_CBD,0.0228402613014147
2023-04-17,Blantyre_CBD,0.0228402613014147
2023-04-18,Blantyre_CBD,0.0228402613014147
2023-04-19,Blantyre_CBD,0.0228402613014147
2023-04-20,Blantyre_CBD,0.0228402613014147
2023-04-21,Blantyre_CBD,0.0228402613014147
2023-04-22,Blantyre_CBD,0.0228402613014147
2023-04-23,Blantyre_CBD,0.0228402613014147
2023-04-24,Blantyre_CBD,0.0228402613014147
2023-04-25,Blantyre_CBD,0.0228402613014147
2023-04-26,Blantyre_CBD,0.0228402613014147
2023-04-27,Blantyre_CBD,0.0228402613014147
2023-04-28,Blantyre_CBD,0.0228402613014147
2023-04-29,Blantyre_CBD,0.0228402613014147
2023-04-30,Blantyre_CBD,0.0228402613014147
2023-05-01,Blantyre_CBD,0.0228402613014147
2023-05-02,Blantyre_CBD,0.0228402613014147
2023-05-03,Blantyre_CBD,0.0228402613014147
2023-05-04,Blantyre_CBD,0.0228402613014147
2023-05-05,Blantyre_CBD,0.0228402613014147
2023-05-06,Blantyre_CBD,0.0228402613014147
2023-05-07,Blantyre_CBD,0.0228402613014147
2023-05-08,Blantyre_CBD,0.0228402613014147
2023-05-09,Blantyre_CBD,0.0228402613014147
2023-05-10,Blantyre_CBD,0.0228402613014147
2023-05-11,Blantyre_CBD,0.0228402613014147
2023-05-12,Blantyre_CBD,0.0228402613014147
2023-05-13,Blantyre_CBD,0.0228402613014147
2023-05-14,Blantyre_CBD,0.0228402613014147
2023-05-15,Blantyre_CBD,0.0228402613014147
2023-05-16,Blantyre_CBD,0.0228402613014147
2023-05-17,Blantyre_CBD,0.0228402613014147
2023-05-18,Blantyre_CBD,0.0228402613014147
2023-05-19,Blantyre_CBD,0.0228402613014147
2023-05-20,Blantyre_CBD,0.0228402613014147
2023-05-21,Blantyre_CBD,0.0228402613014147
2023-05-22,Blantyre_CBD,0.0228402613014147
2023-05-23,Blantyre_CBD,0.0228402613014147
2023-05-24,Blantyre_CBD,0.0228402613014147
2023-05-25,Blantyre_CBD,0.0228402613014147
2023-05-26,Blantyre_CBD,0.0228402613014147
2023-05-27,Blantyre_CBD,0.0228402613014147
2023-05-28,Blantyre_CBD,0.0228402613014147
2023-05-29,Blantyre_CBD,0.0228402613014147
2023-05-30,Blantyre_CBD,0.0228402613014147
2023-05-31,Blantyre_CBD,0.0228402613014147
2023-06-01,Blantyre_CBD,0.0228402613014147
2023-06-02,Blantyre_CBD,0.0228402613014147
2023-06-03,Blantyre_CBD,0.0228402613014147
2023-06-04,Blantyre_CBD,0.0228402613014147
2023-06-05,Blantyre_CBD,0.0228402613014147
2023-06-06,Blantyre_CBD,0.0228402613014147
2023-06-07,Blantyre_CBD,0.0228402613014147
2023-06-08,Blantyre_CBD,0.0228402613014147
2023-06-09,Blantyre_CBD,0.0228402613014147
2023-06-10,Blantyre_CBD,0.0228402613014147
2023-06-11,Blantyre_CBD,0.0228402613014147
2023-06-12,Blantyre_CBD,0.0228402613014147
2023-06-13,Blantyre_CBD,0.0228402613014147
2023-06-14,Blantyre_CBD,0.0228402613014147
2023-06-15,Blantyre_CBD,0.0228402613014147
2023-06-16,Blantyre_CBD,0.0228402613014147
2023-06-17,Blantyre_CBD,0.0228402613014147
2023-06-18,Blantyre_CBD,0.0228402613014147
2023-06-19,Blantyre_CBD,0.0228402613014147
2023-06-20,Blantyre_CBD,0.0228402613014147
2023-06-21,Blantyre_CBD,0.0228402613014147
2023-06-22,Blantyre_CBD,0.0228402613014147
2023-06-23,Blantyre_CBD,0.0228402613014147
2023-06-24,Blantyre_CBD,0.0228402613014147
2023-06-25,Blantyre_CBD,0.0228402613014147
2023-06-26,Blantyre_CBD,0.0228402613014147
2023-06-27,Blantyre_CBD,0.0228402613014147
2023-06-28,Blantyre_CBD,0.0228402613014147
2023-06-29,Blantyre_CBD,0.0228402613014147
2023-06-30,Blantyre_CBD,0.0228402613014147
2023-07-01,Blantyre_CBD,0.0228402613014147
2023-07-02,Blantyre_CBD,0.0228402613014147
2023-07-03,Blantyre_CBD,0.0228402613014147
2023-07-04,Blantyre_CBD,0.0228402613014147
2023-07-05,Blantyre_CBD,0.0228402613014147
2023-07-06,Blantyre_CBD,0.0228402613014147
2023-07-07,Blantyre_CBD,0.0228402613014147
2023-07-08,Blantyre_CBD,0.0228402613014147
2023-07-09,Blantyre_CBD,0.0228402613014147
2023-07-10,Blantyre_CBD,0.0228402613014147
2023-07-11,Blantyre_CBD,0.0228402613014147
2023-07-12,Blantyre_CBD,0.0228402613014147
2023-07-13,Blantyre_CBD,0.0228402613014147
2023-07-14,Blantyre_CBD,0.0228402613014147
2023-07-15,Blantyre_CBD,0.0228402613014147
2023-07-16,Blantyre_CBD,0.0228402613014147
2023-07-17,Blantyre_CBD,0.0228402613014147
2023-07-18,Blantyre_CBD,0.0228402613014147
2023-07-19,Blantyre_CBD,0.0228402613014147
2023-07-20,Blantyre_CBD,0.0228402613014147
2023-07-21,Blantyre_CBD,0.0228402613014147
2023-07-22,Blantyre_CBD,0.0228402613014147
2023-07-23,Blantyre_CBD,0.0228402613014147
2023-07-24,Blantyre_CBD,0.0228402613014147
2023-07-25,Blantyre_CBD,0.0228402613014147
2023-07-26,Blantyre_CBD,0.0228402613014147
2023-07-27,Blantyre_CBD,0.0228402613014147
2023-07-28,Blantyre_CBD,0.0228402613014147
2023-07-29,Blantyre_CBD,0.0228402613014147
2023-07-30,Blantyre_CBD,0.0228402613014147
2023-07-31,Blantyre_CBD,0.0228402613014147
2023-08-01,Blantyre_CBD,0.0228402613014147
2023-08-02,Blantyre_CBD,0.0228402613014147
2023-08-03,Blantyre_CBD,0.0228402613014147
2023-08-04,Blantyre_CBD,0.0228402613014147
2023-08-05,Blantyre_CBD,0.0228402613014147
2023-08-06,Blantyre_CBD,0.0228402613014147
2023-08-07,Blantyre_CBD,0.0228402613014147
2023-08-08,Blantyre_CBD,0.0228402613014147
2023-08-09,Blantyre_CBD,0.0228402613014147
2023-08-10,Blantyre_CBD,0.0228402613014147
2023-08-11,Blantyre_CBD,0.0228402613014147
2023-08-12,Blantyre_CBD,0.0228402613014147
2023-08-13,Blantyre_CBD,0.0228402613014147
2023-08-14,Blantyre_CBD,0.0228402613014147
2023-08-15,Blantyre_CBD,0.0228402613014147
2023-08-16,Blantyre_CBD,0.0228402613014147
2023-08-17,Blantyre_CBD,0.0228402613014147
2023-08-18,Blantyre_CBD,0.0228402613014147
2023-08-19,Blantyre_CBD,0.0228402613014147
2023-08-20,Blantyre_CBD,0.0228402613014147
2023-08-21,Blantyre_CBD,0.0228402613014147
2023-08-22,Blantyre_CBD,0.0228402613014147
2023-08-23,Blantyre_CBD,0.0228402613014147
2023-08-24,Blantyre_CBD,0.0228402613014147
2023-08-25,Blantyre_CBD,0.0228402613014147
2023-08-26,Blantyre_CBD,0.0228402613014147
2023-08-27,Blantyre_CBD,0.0228402613014147
2023-08-28,Blantyre_CBD,0.0228402613014147
2023-08-29,Blantyre_CBD,0.0228402613014147
2023-08-30,Blantyre_CBD,0.0228402613014147
2023-08-31,Blantyre_CBD,0.0228402613014147
2023-09-01,Blantyre_CBD,0.03637567429677192
2023-09-02,Blantyre_CBD,0.0228402613014147
2023-09-03,Blantyre_CBD,0.0228402613014147
2023-09-04,Blantyre_CBD,0.0228402613014147
2023-09-05,Blantyre_CBD,0.0228402613014147
2023-09-06,Blantyre_CBD,0.0228402613014147
2023-09-07,Blantyre_CBD,0.0228402613014147
2023-09-08,Blantyre_CBD,0.0228402613014147
2023-09-09,Blantyre_CBD,0.0228402613014147
2023-09-10,Blantyre_CBD,0.0228402613014147
2023-09-11,Blantyre_CBD,0.0228402613014147
2023-09-12,Blantyre_CBD,0.0228402613014147
2023-09-13,Blantyre_CBD,0.0228402613014147
2023-09-14,Blantyre_CBD,0.0228402613014147
2023-09-15,Blantyre_CBD,0.0228402613014147
2023-09-16,Blantyre_CBD,0.0228402613014147
2023-09-17,Blantyre_CBD,0.0228402613014147
2023-09-18,Blantyre_CBD,0.0228402613014147
2023-09-19,Blantyre_CBD,0.0228402613014147
2023-09-20,Blantyre_CBD,0.0228402613014147
2023-09-21,Blantyre_CBD,0.0228402613014147
2023-09-22,Blantyre_CBD,0.0228402613014147
2023-09-23,Blantyre_CBD,0.0228402613014147
2023-09-24,Blantyre_CBD,0.0228402613014147
2023-09-25,Blantyre_CBD,0.0228402613014147
2023-09-26,Blantyre_CBD,0.0228402613014147
2023-09-27,Blantyre_CBD,0.0228402613014147
2023-09-28,Blantyre_CBD,0.0228402613014147
2023-09-29,Blantyre_CBD,0.0228402613014147
2023-09-30,Blantyre_CBD,0.0228402613014147
2023-10-01,Blantyre_CBD,0.0228402613014147
2023-10-02,Blantyre_CBD,0.0228402613014147
2023-10-03,Blantyre_CBD,0.0228402613014147
2023-10-04,Blantyre_CBD,0.0228402613014147
2023-10-05,Blantyre_CBD,0.0228402613014147
2023-10-06,Blantyre_CBD,0.0228402613014147
2023-10-07,Blantyre_CBD,0.0228402613014147
2023-10-08,Blantyre_CBD,0.0228402613014147
2023-10-09,Blantyre_CBD,0.0228402613014147
2023-10-10,Blantyre_CBD,0.0228402613014147
2023-10-11,Blantyre_CBD,0.0228402613014147
2023-10-12,Blantyre_CBD,0.0228402613014147
2023-10-13,Blantyre_CBD,0.0228402613014147
2023-10-14,Blantyre_CBD,0.0228402613014147
2023-10-15,Blantyre_CBD,0.0228402613014147
2023-10-16,Blantyre_CBD,0.0228402613014147
2023-10-17,Blantyre_CBD,0.0228402613014147
2023-10-18,Blantyre_CBD,0.0228402613014147
2023-10-19,Blantyre_CBD,0.0228402613014147
2023-10-20,Blantyre_CBD,0.0228402613014147
2023-10-21,Blantyre_CBD,0.0228402613014147
2023-10-22,Blantyre_CBD,0.0228402613014147
2023-10-23,Blantyre_CBD,0.0228402613014147
2023-10-24,Blantyre_CBD,0.0228402613014147
2023-10-25,Blantyre_CBD,0.0228402613014147
2023-10-26,Blantyre_CBD,0.0228402613014147
2023-10-27,Blantyre_CBD,0.0228402613014147
2023-10-28,Blantyre_CBD,0.0228402613014147
2023-10-29,Blantyre_CBD,0.0228402613014147
2023-10-30,Blantyre_CBD,0.0228402613014147
2023-10-31,Blantyre_CBD,0.0228402613014147
2023-11-01,Blantyre_CBD,0.038341526306225324
2023-11-02,Blantyre_CBD,0.0228402613014147
2023-11-03,Blantyre_CBD,0.0228402613014147
2023-11-04,Blantyre_CBD,0.0228402613014147
2023-11-05,Blantyre_CBD,0.0228402613014147
2023-11-06,Blantyre_CBD,0.0228402613014147
2023-11-07,Blantyre_CBD,0.0228402613014147
2023-11-08,Blantyre_CBD,0.0228402613014147
2023-11-09,Blantyre_CBD,0.0228402613014147
2023-11-10,Blantyre_CBD,0.0228402613014147
2023-11-11,Blantyre_CBD,0.0228402613014147
2023-11-12,Blantyre_CBD,0.0228402613014147
2023-11-13,Blantyre_CBD,0.0228402613014147
2023-11-14,Blantyre_CBD,0.0228402613014147
2023-11-15,Blantyre_CBD,0.0228402613014147
2023-11-16,Blantyre_CBD,0.0228402613014147
2023-11-17,Blantyre_CBD,0.0228402613014147
2023-11-18,Blantyre_CBD,0.0228402613014147
2023-11-19,Blantyre_CBD,0.0228402613014147
2023-11-20,Blantyre_CBD,0.0228402613014147
2023-11-21,Blantyre_CBD,0.0228402613014147
2023-11-22,Blantyre_CBD,0.0228402613014147
2023-11-23,Blantyre_CBD,0.0228402613014147
2023-11-24,Blantyre_CBD,0.0228402613014147
2023-11-25,Blantyre_CBD,0.0228402613014147
2023-11-26,Blantyre_CBD,0.0228402613014147
2023-11-27,Blantyre_CBD,0.0228402613014147
2023-11-28,Blantyre_CBD,0.0228402613014147
2023-11-29,Blantyre_CBD,0.0228402613014147
2023-11-30,Blantyre_CBD,0.0228402613014147
2023-12-01,Blantyre_CBD,0.06105066317975349
2023-12-02,Blantyre_CBD,0.0228402613014147
2023-12-03,Blantyre_CBD,0.0228402613014147
2023-12-04,Blantyre_CBD,0.0228402613014147
2023-12-05,Blantyre_CBD,0.0228402613014147
2023-12-06,Blantyre_CBD,0.0228402613014147
2023-12-07,Blantyre_CBD,0.0228402613014147
2023-12-08,Blantyre_CBD,0.0228402613014147
2023-12-09,Blantyre_CBD,0.0228402613014147
2023-12-10,Blantyre_CBD,0.0228402613014147
2023-12-11,Blantyre_CBD,0.0228402613014147
2023-12-12,Blantyre_CBD,0.0228402613014147
2023-12-13,Blantyre_CBD,0.0228402613014147
2023-12-14,Blantyre_CBD,0.0228402613014147
2023-12-15,Blantyre_CBD,0.0228402613014147
2023-12-16,Blantyre_CBD,0.0228402613014147
2023-12-17,Blantyre_CBD,0.0228402613014147
2023-12-18,Blantyre_CBD,0.0228402613014147
2023-12-19,Blantyre_CBD,0.0228402613014147
2023-12-20,Blantyre_CBD,0.0228402613014147
2023-12-21,Blantyre_CBD,0.0228402613014147
2023-12-22,Blantyre_CBD,0.0228402613014147
2023-12-23,Blantyre_CBD,0.0228402613014147
2023-12-24,Blantyre_CBD,0.0228402613014147
2023-12-25,Blantyre_CBD,0.0228402613014147
2023-12-26,Blantyre_CBD,0.0228402613014147
2023-12-27,Blantyre_CBD,0.0228402613014147
2023-12-28,Blantyre_CBD,0.0228402613014147
2023-12-29,Blantyre_CBD,0.0228402613014147
2023-12-30,Blantyre_CBD,0.0228402613014147
2023-12-31,Blantyre_CBD,0.0228402613014147
2024-01-01,Blantyre_CBD,0.0228402613014147
2024-01-02,Blantyre_CBD,0.0228402613014147
2024-01-03,Blantyre_CBD,0.0228402613014147
2024-01-04,Blantyre_CBD,0.0228402613014147
2024-01-05,Blantyre_CBD,0.0228402613014147
2024-01-06,Blantyre_CBD,0.0228402613014147
2024-01-07,Blantyre_CBD,0.0228402613014147
2024-01-08,Blantyre_CBD,0.0228402613014147
2024-01-09,Blantyre_CBD,0.0228402613014147
2024-01-10,Blantyre_CBD,0.0228402613014147
2024-01-11,Blantyre_CBD,0.0228402613014147
2024-01-12,Blantyre_CBD,0.0228402613014147
2024-01-13,Blantyre_CBD,0.0228402613014147
2024-01-14,Blantyre_CBD,0.0228402613014147
2024-01-15,Blantyre_CBD,0.0228402613014147
2024-01-16,Blantyre_CBD,0.0228402613014147
2024-01-17,Blantyre_CBD,0.0228402613014147
2024-01-18,Blantyre_CBD,0.0228402613014147
2024-01-19,Blantyre_CBD,0.0228402613014147
2024-01-20,Blantyre_CBD,0.0228402613014147
2024-01-21,Blantyre_CBD,0.0228402613014147
2024-01-22,Blantyre_CBD,0.0228402613014147
2024-01-23,Blantyre_CBD,0.0228402613014147
2024-01-24,Blantyre_CBD,0.0228402613014147
2024-01-25,Blantyre_CBD,0.0228402613014147
2024-01-26,Blantyre_CBD,0.0228402613014147
2024-01-27,Blantyre_CBD,0.0228402613014147
2024-01-28,Blantyre_CBD,0.0228402613014147
2024-01-29,Blantyre_CBD,0.0228402613014147
2024-01-30,Blantyre_CBD,0.0228402613014147
2024-01-31,Blantyre_CBD,0.0228402613014147
2024-02-01,Blantyre_CBD,0.0228402613014147
2024-02-02,Blantyre_CBD,0.0228402613014147
2024-02-03,Blantyre_CBD,0.0228402613014147
2024-02-04,Blantyre_CBD,0.0228402613014147
2024-02-05,Blantyre_CBD,0.0228402613014147
2024-02-06,Blantyre_CBD,0.0228402613014147
2024-02-07,Blantyre_CBD,0.0228402613014147
2024-02-08,Blantyre_CBD,0.0228402613014147
2024-02-09,Blantyre_CBD,0.0228402613014147
2024-02-10,Blantyre_CBD,0.0228402613014147
2024-02-11,Blantyre_CBD,0.0228402613014147
2024-02-12,Blantyre_CBD,0.0228402613014147
2024-02-13,Blantyre_CBD,0.0228402613014147
